Rank,Symbol,Series,PrevClose,IEP_Open,Change,ChangePct,FinalQty,Turnover_Cr
759,RPEL,EQ,743.5,749.45,5.95,0.8,150,0.0
760,CAMLINFINE,EQ,119.44,120.4,0.96,0.8,968,0.0
761,ARSHIYA,BZ,1.25,1.26,0.01,0.8,2141,0.0
762,WALCHANNAG,EQ,220.73,222.5,1.77,0.8,3964,0.0
763,GANESHCP,EQ,195.77,197.34,1.57,0.8,1,0.0
764,NEPHROPLUS,EQ,573.2,577.8,4.6,0.8,178,0.0
765,MOTILALOFS,EQ,841.7,835.0,-6.7,-0.8,3010,0.0
766,TCI,EQ,910.3,903.0,-7.3,-0.8,63,0.0
767,UTKARSHBNK,EQ,13.74,13.63,-0.11,-0.8,18403,0.0
768,JAYAGROGN,EQ,208.15,209.8,1.65,0.79,35,0.0
769,DEEPINDS,EQ,459.35,463.0,3.65,0.79,1441,0.0
770,SHADOWFAX,EQ,163.71,165.0,1.29,0.79,1929,0.0
771,CPPLUS,EQ,2509.8,2490.0,-19.8,-0.79,202,0.0
772,BOSCH-HCIL,EQ,1436.3,1425.0,-11.3,-0.79,102,0.0
773,KHADIM,EQ,100.22,101.0,0.78,0.78,7,0.0
774,HARIOMPIPE,EQ,313.55,316.0,2.45,0.78,604,0.0
775,ATALREAL,EQ,28.28,28.5,0.22,0.78,100,0.0
776,POWERICA,EQ,494.65,498.5,3.85,0.78,519,0.0
777,GLOSTERLTD,EQ,651.15,646.05,-5.1,-0.78,300,0.0
778,RIIL,EQ,766.9,760.9,-6.0,-0.78,368,0.0
779,MTARTECH,EQ,6248.5,6200.0,-48.5,-0.78,15565,0.0
780,GULFPETRO,EQ,33.46,33.2,-0.26,-0.78,116,0.0
781,ETERNAL,EQ,239.98,238.1,-1.88,-0.78,348471,0.0
782,GAUDIUMIVF,BE,110.75,109.89,-0.86,-0.78,648,0.0
783,DENTA,EQ,267.85,269.9,2.05,0.77,592,0.0
784,DHANBANK,EQ,31.24,31.0,-0.24,-0.77,416,0.0
785,ADISOFT,ST,220.7,219.0,-1.7,-0.77,800,0.0
786,DCXINDIA,EQ,196.91,198.4,1.49,0.76,3338,0.0
787,CLSEL,EQ,271.35,273.4,2.05,0.76,775,0.0
788,RAJMET,BE,3.97,4.0,0.03,0.76,1087,0.0
789,PROTEAN,EQ,533.25,537.3,4.05,0.76,256,0.0
790,KITEX,EQ,156.81,158.0,1.19,0.76,6782,0.0
791,BCLIND,EQ,34.24,34.5,0.26,0.76,582,0.0
792,VARDHACRLC,EQ,43.63,43.3,-0.33,-0.76,595,0.0
793,SBILIFE,EQ,1833.9,1820.0,-13.9,-0.76,5499,0.0
794,DHARMAJ,EQ,262.3,260.3,-2.0,-0.76,60,0.0
795,METROBRAND,EQ,1027.9,1020.1,-7.8,-0.76,8,0.0
796,RPSGVENT,EQ,998.65,991.05,-7.6,-0.76,32,0.0
797,UNIVCABLES,EQ,1040.2,1048.0,7.8,0.75,525,0.0
798,DIGITIDE,EQ,97.17,97.9,0.73,0.75,533,0.0
799,SAREGAMA,EQ,332.8,335.3,2.5,0.75,308,0.0
800,360ONE,EQ,1078.1,1070.0,-8.1,-0.75,201,0.0
801,TECHNOE,EQ,1200.1,1191.1,-9.0,-0.75,448,0.0
802,GLOTTIS,EQ,58.46,58.02,-0.44,-0.75,529,0.0
803,ABBOTINDIA,EQ,26900.0,27100.0,200.0,0.74,20,0.0
804,MANINFRA,EQ,130.24,131.2,0.96,0.74,19009,0.0
805,URBANCO,EQ,122.1,123.0,0.9,0.74,16679,0.0
806,ZENSARTECH,EQ,508.65,504.9,-3.75,-0.74,685,0.0
807,SUNFLAG,EQ,365.7,363.0,-2.7,-0.74,2996,0.0
808,SHIVALIK,EQ,257.75,255.85,-1.9,-0.74,24,0.0
809,CUPID,EQ,119.62,120.49,0.87,0.73,106065,0.0
810,SAMPANN,EQ,27.3,27.5,0.2,0.73,20,0.0
811,BBL,EQ,2575.7,2557.0,-18.7,-0.73,148,0.0
812,KERNEX,EQ,1374.0,1364.0,-10.0,-0.73,1325,0.0
813,HOMEFIRST,EQ,1108.2,1100.1,-8.1,-0.73,66,0.0
814,NITINSPIN,EQ,497.35,500.95,3.6,0.72,507,0.0
815,HITECH,EQ,84.58,85.19,0.61,0.72,1264,0.0
816,JAYNECOIND,EQ,103.6,102.85,-0.75,-0.72,36009,0.0
817,BAJEL,EQ,167.71,166.5,-1.21,-0.72,698,0.0
818,LINC,EQ,99.06,98.35,-0.71,-0.72,261,0.0
819,MAFATIND,EQ,135.98,135.0,-0.98,-0.72,189,0.0
820,KPL,EQ,1675.1,1663.0,-12.1,-0.72,50,0.0
821,BBOX,EQ,829.15,835.0,5.85,0.71,13968,0.0
822,UNITDSPR,EQ,1247.5,1256.4,8.9,0.71,1274,0.0
823,JWL,EQ,275.05,277.0,1.95,0.71,13368,0.0
824,LTTS,EQ,3603.7,3578.0,-25.7,-0.71,534,0.0
825,GODIGIT,EQ,309.2,307.0,-2.2,-0.71,920,0.0
826,WABAG,EQ,1374.7,1365.0,-9.7,-0.71,926,0.0
827,AWFIS,EQ,366.4,363.8,-2.6,-0.71,626,0.0
828,ABSLAMC,EQ,1055.1,1047.6,-7.5,-0.71,559,0.0
829,VENUSREM,EQ,931.7,925.1,-6.6,-0.71,51,0.0
830,PTC,EQ,201.93,200.5,-1.43,-0.71,2202,0.0
831,MANKIND,EQ,2378.9,2362.0,-16.9,-0.71,857,0.0
832,SAMMAANCAP,EQ,139.41,140.38,0.97,0.7,43770,0.0
833,IFCI,EQ,61.07,61.5,0.43,0.7,62572,0.0
834,HATSUN,EQ,930.55,937.05,6.5,0.7,1,0.0
835,PRAKASHSTL,EQ,4.3,4.27,-0.03,-0.7,413,0.0
836,HUBTOWN,EQ,216.71,215.2,-1.51,-0.7,249,0.0
837,DALMIASUG,EQ,371.1,368.5,-2.6,-0.7,925,0.0
838,PITTIENG,EQ,921.45,915.0,-6.45,-0.7,72,0.0
839,QUADFUTURE,EQ,302.9,305.0,2.1,0.69,404,0.0
840,RKFORGE,EQ,582.0,586.0,4.0,0.69,1469,0.0
841,MUFIN,EQ,112.92,113.7,0.78,0.69,1297,0.0
842,OBEROIRLTY,EQ,1626.7,1638.0,11.3,0.69,565,0.0
843,TEJASNET,EQ,460.8,464.0,3.2,0.69,11542,0.0
844,SMCGLOBAL,EQ,61.08,61.5,0.42,0.69,24,0.0
845,HEROMOTOCO,EQ,5082.5,5117.5,35.0,0.69,4613,0.0
846,POONAWALLA,EQ,422.05,424.95,2.9,0.69,2537,0.0
847,VCL,EQ,1.45,1.46,0.01,0.69,50,0.0
848,DGCONTENT,EQ,28.8,29.0,0.2,0.69,100,0.0
849,VBL,EQ,488.35,485.0,-3.35,-0.69,14450,0.0
850,RATNAMANI,EQ,2859.8,2840.0,-19.8,-0.69,32,0.0
851,ABDL,EQ,567.45,563.55,-3.9,-0.69,435,0.0
852,ASTRAMICRO,EQ,1108.7,1101.0,-7.7,-0.69,1667,0.0
853,HINDPETRO,EQ,369.9,372.4,2.5,0.68,8670,0.0
854,INDIANB,EQ,821.4,827.0,5.6,0.68,3312,0.0
855,KPIL,EQ,1232.6,1241.0,8.4,0.68,4411,0.0
856,APCOTEXIND,EQ,486.7,490.0,3.3,0.68,250,0.0
857,STCINDIA,EQ,114.27,115.05,0.78,0.68,148,0.0
858,PICCADIL,EQ,591.0,595.0,4.0,0.68,215,0.0
859,3MINDIA,EQ,31000.0,30790.0,-210.0,-0.68,4,0.0
860,ENDURANCE,EQ,2578.8,2596.0,17.2,0.67,412,0.0
861,MIDHANI,EQ,389.4,392.0,2.6,0.67,3359,0.0
862,SIKKO,EQ,4.48,4.45,-0.03,-0.67,3310,0.0
863,SPMLINFRA,EQ,200.35,199.0,-1.35,-0.67,3354,0.0
864,POWERGRID,EQ,306.3,304.25,-2.05,-0.67,142841,0.0
865,TIL,EQ,196.69,197.99,1.3,0.66,40,0.0
866,PRIVISCL,EQ,3198.7,3219.8,21.1,0.66,563,0.0
867,BBTC,EQ,1465.6,1475.2,9.6,0.66,440,0.0
868,PILANIINVS,EQ,4563.5,4533.5,-30.0,-0.66,56,0.0
869,BBTCL,EQ,191.26,190.0,-1.26,-0.66,101,0.0
870,IRCTC,EQ,534.0,530.5,-3.5,-0.66,5910,0.0
871,EDELWEISS,EQ,118.8,118.01,-0.79,-0.66,7928,0.0
872,LODHA,EQ,879.35,873.55,-5.8,-0.66,7739,0.0
873,MADRASFERT,EQ,71.18,70.71,-0.47,-0.66,5101,0.0
874,CONCOR,EQ,516.0,512.6,-3.4,-0.66,2002,0.0
875,SYMPHONY,EQ,764.85,769.8,4.95,0.65,71,0.0
876,RAMKY,EQ,465.9,468.95,3.05,0.65,24,0.0
877,SRF,EQ,2721.2,2738.9,17.7,0.65,526,0.0
878,BIKAJI,EQ,658.2,662.5,4.3,0.65,182,0.0
879,VIMTALABS,EQ,466.05,463.0,-3.05,-0.65,437,0.0
880,NYKAA,EQ,260.65,258.95,-1.7,-0.65,1915,0.0
881,SUPREMEIND,EQ,3534.1,3511.0,-23.1,-0.65,203,0.0
882,GNA,EQ,384.75,382.25,-2.5,-0.65,100,0.0
883,ASKAUTOLTD,EQ,425.6,422.85,-2.75,-0.65,895,0.0
884,VIKASLIFE,BE,1.53,1.52,-0.01,-0.65,17722,0.0
885,ATULAUTO,EQ,476.9,479.95,3.05,0.64,441,0.0
886,TARIL,EQ,298.1,300.0,1.9,0.64,6999,0.0
887,NAVKARCORP,EQ,95.34,95.95,0.61,0.64,1013,0.0
888,STERTOOLS,EQ,233.0,234.5,1.5,0.64,401,0.0
889,ARSSBL,EQ,546.45,549.95,3.5,0.64,1767,0.0
890,APLAPOLLO,EQ,1881.2,1869.1,-12.1,-0.64,1841,0.0
891,CRAFTSMAN,EQ,8688.0,8632.5,-55.5,-0.64,345,0.0
892,VIJAYA,EQ,1279.2,1271.0,-8.2,-0.64,67,0.0
893,BMWVENTLTD,EQ,62.4,62.0,-0.4,-0.64,150,0.0
894,HINDALCO,EQ,1041.4,1048.0,6.6,0.63,39402,0.0
895,GLOBAL,EQ,107.31,107.99,0.68,0.63,1014,0.0
896,KANANIIND,EQ,1.6,1.61,0.01,0.63,217,0.0
897,TBOTEK,EQ,1169.4,1162.0,-7.4,-0.63,21,0.0
898,INDBANK,EQ,33.21,33.0,-0.21,-0.63,30,0.0
899,ZENTEC,EQ,1587.0,1577.0,-10.0,-0.63,1390,0.0
900,SHANTIGOLD,EQ,207.02,205.71,-1.31,-0.63,11717,0.0
901,OBSCP,SM,372.95,370.6,-2.35,-0.63,1200,0.0
902,PAISALO,EQ,44.95,45.23,0.28,0.62,42995,0.0
903,PNCINFRA,EQ,218.75,220.11,1.36,0.62,2027,0.0
904,GANDHAR,EQ,141.13,142.0,0.87,0.62,1746,0.0
905,ATGL,EQ,591.3,594.95,3.65,0.62,10825,0.0
906,ELIN,EQ,118.27,119.0,0.73,0.62,311,0.0
907,ASAHIINDIA,EQ,813.05,808.0,-5.05,-0.62,147,0.0
908,JBCHEPHARM,EQ,2135.3,2122.1,-13.2,-0.62,230,0.0
909,SHREECEM,EQ,24860.0,24705.0,-155.0,-0.62,13,0.0
910,TITAN,EQ,4055.3,4030.0,-25.3,-0.62,29567,0.0
911,HEIDELBERG,EQ,154.06,153.11,-0.95,-0.62,304,0.0
912,ESTER,EQ,94.42,95.0,0.58,0.61,1301,0.0
913,VINDHYATEL,EQ,1628.1,1638.0,9.9,0.61,156,0.0
914,HEXT,EQ,494.75,491.75,-3.0,-0.61,1134,0.0
915,BLACKBUCK,EQ,534.25,531.0,-3.25,-0.61,2285,0.0
916,SPENCERS,EQ,36.27,36.05,-0.22,-0.61,101,0.0
917,FUSION,EQ,202.75,201.51,-1.24,-0.61,7019,0.0
918,UJJIVANSFB,EQ,57.25,56.9,-0.35,-0.61,50121,0.0
919,TEAMLEASE,EQ,1374.7,1383.0,8.3,0.6,207,0.0
920,PDSL,EQ,285.0,286.7,1.7,0.6,5,0.0
921,ESSENTIA,EQ,1.67,1.68,0.01,0.6,8223,0.0
922,GANESHHOU,EQ,662.6,666.6,4.0,0.6,12,0.0
923,TENNIND,EQ,609.25,612.9,3.65,0.6,877,0.0
924,UNIECOM,EQ,87.64,87.11,-0.53,-0.6,1225,0.0
925,UTTAMSUGAR,EQ,250.55,249.05,-1.5,-0.6,100,0.0
926,CYIENT,EQ,903.45,898.0,-5.45,-0.6,3717,0.0
927,TORNTPHARM,EQ,4381.9,4355.8,-26.1,-0.6,287,0.0
928,BAJAJST,EQ,418.5,416.0,-2.5,-0.6,2,0.0
929,NRBBEARING,EQ,330.6,330.3,-0.3,0.59,2841,0.0
930,IPCALAB,EQ,1509.1,1518.0,8.9,0.59,118,0.0
931,HERANBA,EQ,208.76,210.0,1.24,0.59,9,0.0
932,JAINREC,EQ,541.8,545.0,3.2,0.59,5673,0.0
933,INDIAMART,EQ,2011.8,2000.0,-11.8,-0.59,213,0.0
934,CAMS,EQ,784.65,780.0,-4.65,-0.59,8848,0.0
935,GEOJITFSL,EQ,69.74,69.33,-0.41,-0.59,120,0.0
936,ACI,EQ,597.5,594.0,-3.5,-0.59,926,0.0
937,EVEREADY,EQ,317.0,318.85,1.85,0.58,310,0.0
938,TATASTEEL,EQ,212.0,213.24,1.24,0.58,53096,0.0
939,ESCORTS,EQ,2960.7,2977.9,17.2,0.58,217,0.0
940,GMDCLTD,EQ,643.1,646.8,3.7,0.58,5315,0.0
941,KSCL,EQ,949.5,955.0,5.5,0.58,261,0.0
942,REDINGTON,EQ,210.69,211.91,1.22,0.58,3181,0.0
943,WIPRO,EQ,189.57,190.67,1.1,0.58,71946,0.0
944,USK,BE,22.32,22.45,0.13,0.58,30,0.0
945,IRB,EQ,20.82,20.7,-0.12,-0.58,28349,0.0
946,CAPILLARY,EQ,533.3,530.2,-3.1,-0.58,64,0.0
947,FINOPB,EQ,125.88,126.6,0.72,0.57,269,0.0
948,AFCONS,EQ,335.1,337.0,1.9,0.57,12673,0.0
949,SMSPHARMA,EQ,402.0,404.3,2.3,0.57,200,0.0
950,GVT&D,EQ,4282.4,4257.8,-24.6,-0.57,2400,0.0
951,RAJSREESUG,EQ,33.39,33.2,-0.19,-0.57,1,0.0
952,IGPL,EQ,447.55,445.0,-2.55,-0.57,24,0.0
953,AAVAS,EQ,1387.0,1379.1,-7.9,-0.57,119,0.0
954,GUJAPOLLO,EQ,410.45,412.75,2.3,0.56,54,0.0
955,GESHIP,EQ,1510.5,1519.0,8.5,0.56,514,0.0
956,GOACARBON,EQ,404.7,406.95,2.25,0.56,115,0.0
957,VALIANTORG,EQ,285.05,286.65,1.6,0.56,343,0.0
958,BOROLTD,EQ,236.68,238.0,1.32,0.56,362,0.0
959,GRMOVER,EQ,158.12,159.0,0.88,0.56,884,0.0
960,PATANJALI,EQ,441.05,443.5,2.45,0.56,5151,0.0
961,SHRIRAMFIN,EQ,930.45,925.2,-5.25,-0.56,39876,0.0
962,ASIANTILES,EQ,60.74,60.4,-0.34,-0.56,1039,0.0
963,PGIL,EQ,1497.9,1489.5,-8.4,-0.56,5,0.0
964,BAJAJCON,EQ,547.95,544.9,-3.05,-0.56,3566,0.0
965,MOREPENLAB,EQ,42.94,42.7,-0.24,-0.56,9216,0.0
966,ONEPOINT,EQ,60.34,60.0,-0.34,-0.56,458,0.0
967,RPTECH,EQ,518.1,520.95,2.85,0.55,302,0.0
968,LAURUSLABS,EQ,1268.0,1275.0,7.0,0.55,7680,0.0
969,AGIIL,EQ,365.8,367.8,2.0,0.55,2643,0.0
970,SOBHA,EQ,1394.3,1402.0,7.7,0.55,296,0.0
971,GIPCL,EQ,146.17,146.97,0.8,0.55,516,0.0
972,OSWALPUMPS,EQ,399.8,402.0,2.2,0.55,2156,0.0
973,SEAMECLTD,EQ,1480.1,1472.0,-8.1,-0.55,50,0.0
974,BEPL,EQ,94.57,94.05,-0.52,-0.55,730,0.0
975,DOMS,EQ,2261.4,2249.0,-12.4,-0.55,222,0.0
976,ITDC,EQ,568.1,565.0,-3.1,-0.55,50,0.0
977,TNPL,EQ,152.85,152.01,-0.84,-0.55,86,0.0
978,HARSHA,EQ,412.25,410.0,-2.25,-0.55,335,0.0
979,TMPV,EQ,336.85,335.0,-1.85,-0.55,43459,0.0
980,UGROCAP,EQ,99.66,100.2,0.54,0.54,141,0.0
981,SCILAL,EQ,48.29,48.55,0.26,0.54,1109,0.0
982,LAOPALA,EQ,174.74,175.69,0.95,0.54,56,0.0
983,CANFINHOME,EQ,831.85,836.35,4.5,0.54,511,0.0
984,BEML,EQ,1792.9,1802.5,9.6,0.54,1712,0.0
985,EASEMYTRIP,EQ,7.35,7.39,0.04,0.54,43007,0.0
986,AIAENG,EQ,3749.8,3770.0,20.2,0.54,72,0.0
987,DIVISLAB,EQ,6644.0,6680.0,36.0,0.54,351,0.0
988,DIFFNKG,EQ,303.85,305.5,1.65,0.54,85,0.0
989,NOIDATOLL,EQ,3.73,3.75,0.02,0.54,130,0.0
990,DOLATALGO,EQ,76.46,76.05,-0.41,-0.54,99,0.0
991,EKC,EQ,115.72,115.1,-0.62,-0.54,214,0.0
992,CYIENTDLM,EQ,417.25,415.0,-2.25,-0.54,623,0.0
993,INDOFARM,EQ,135.83,135.1,-0.73,-0.54,73,0.0
994,AARNAV,EQ,22.12,22.0,-0.12,-0.54,61,0.0
995,EIEL,EQ,203.03,204.1,1.07,0.53,5646,0.0
996,PPLPHARMA,EQ,176.56,177.5,0.94,0.53,7247,0.0
997,RAINBOW,EQ,1263.2,1269.9,6.7,0.53,143,0.0
998,HPL,EQ,348.1,349.95,1.85,0.53,986,0.0
999,CHENNPETRO,EQ,1009.7,1015.1,5.4,0.53,2724,0.0
1000,AMANTA,EQ,134.29,135.0,0.71,0.53,51,0.0
1001,TI,EQ,442.35,440.0,-2.35,-0.53,1656,0.0
1002,AARTIIND,EQ,468.5,466.0,-2.5,-0.53,2396,0.0
1003,GLENMARK,EQ,2257.1,2245.2,-11.9,-0.53,364,0.0
1004,ASHOKA,EQ,127.23,126.55,-0.68,-0.53,2414,0.0
1005,TARAPUR,EQ,22.5,22.38,-0.12,-0.53,1,0.0
1006,ASTEC,EQ,671.5,675.0,3.5,0.52,5,0.0
1007,PANACEABIO,EQ,365.55,367.45,1.9,0.52,309,0.0
1008,GPTINFRA,EQ,112.81,113.4,0.59,0.52,415,0.0
1009,SBFC,EQ,92.76,93.24,0.48,0.52,1421,0.0
1010,ROSSARI,EQ,507.25,509.9,2.65,0.52,199,0.0
1011,COASTCORP,EQ,58.2,58.5,0.3,0.52,251,0.0
1012,INNOVACAP,EQ,871.85,876.4,4.55,0.52,77,0.0
1013,APOLLOHOSP,EQ,8022.5,7981.0,-41.5,-0.52,507,0.0
1014,ESAFSFB,EQ,28.61,28.46,-0.15,-0.52,5885,0.0
1015,HCL-INSYS,EQ,11.51,11.45,-0.06,-0.52,741,0.0
1016,ORCHASP,EQ,1.97,1.98,0.01,0.51,2000,0.0
1017,BAHETI,SM,600.75,603.8,3.05,0.51,375,0.0
1018,TPLPLASTEH,EQ,63.32,63.64,0.32,0.51,30,0.0
1019,KOTAKBANK,EQ,376.0,377.9,1.9,0.51,77838,0.0
1020,ATUL,EQ,6851.5,6886.5,35.0,0.51,7,0.0
1021,HCC,EQ,21.74,21.85,0.11,0.51,74205,0.0
1022,SCI,EQ,325.35,327.0,1.65,0.51,17862,0.0
1023,OIL,EQ,490.95,493.45,2.5,0.51,46751,0.0
1024,GOCLCORP,EQ,306.35,307.9,1.55,0.51,105,0.0
1025,CAPITALSFB,EQ,276.75,278.15,1.4,0.51,129,0.0
1026,ADVENTHTL,EQ,159.19,160.0,0.81,0.51,222,0.0
1027,ROHLTD,EQ,326.65,325.0,-1.65,-0.51,19,0.0
1028,KIMS,EQ,750.1,746.25,-3.85,-0.51,1639,0.0
1029,PNGSREVA,EQ,396.0,394.0,-2.0,-0.51,1233,0.0
1030,KANSAINER,EQ,213.83,214.9,1.07,0.5,3109,0.0
1031,DREDGECORP,EQ,889.85,894.3,4.45,0.5,60,0.0
1032,WELENT,EQ,488.35,490.8,2.45,0.5,93,0.0
1033,DIAMONDYD,EQ,975.1,980.0,4.9,0.5,3,0.0
1034,JAGRAN,EQ,65.75,66.08,0.33,0.5,20,0.0
1035,ACCELYA,EQ,1129.5,1135.1,5.6,0.5,10,0.0
1036,MUKANDLTD,EQ,135.32,136.0,0.68,0.5,1153,0.0
1037,SAKAR,EQ,569.65,572.5,2.85,0.5,1663,0.0
1038,NEXTMEDIA,EQ,4.04,4.06,0.02,0.5,120,0.0
1039,TRUALT,EQ,457.65,459.95,2.3,0.5,1469,0.0
1040,GSPCROP,EQ,420.8,422.9,2.1,0.5,6,0.0
1041,AURIONPRO,EQ,762.2,766.0,3.8,0.5,962,0.0
1042,PRECAM,EQ,158.14,157.35,-0.79,-0.5,1529,0.0
1043,VETO,EQ,108.69,108.15,-0.54,-0.5,5,0.0
1044,IFGLEXPOR,EQ,172.69,171.83,-0.86,-0.5,73,0.0
1045,BHARATWIRE,EQ,232.67,231.5,-1.17,-0.5,602,0.0
1046,FORTIS,EQ,951.15,946.35,-4.8,-0.5,1365,0.0
1047,ANANDRATHI,EQ,3529.8,3512.2,-17.6,-0.5,362,0.0
1048,NATCOPHARM,EQ,1181.9,1176.0,-5.9,-0.5,1308,0.0
1049,SPORTKING,EQ,147.05,146.32,-0.73,-0.5,30,0.0
1050,SWANDEF,BE,1908.1,1898.6,-9.5,-0.5,140,0.0
1051,OSWALAGRO,BE,46.43,46.2,-0.23,-0.5,63,0.0
1052,AFFORDABLE,BE,171.86,171.0,-0.86,-0.5,3,0.0
1053,SOUTHWEST,EQ,220.83,221.92,1.09,0.49,100,0.0
1054,RELTD,EQ,127.85,128.48,0.63,0.49,148,0.0
1055,STYLEBAAZA,EQ,391.15,393.05,1.9,0.49,2809,0.0
1056,CONFIPET,EQ,56.86,57.14,0.28,0.49,879,0.0
1057,J&KBANK,EQ,130.05,130.69,0.64,0.49,8322,0.0
1058,NILKAMAL,EQ,1318.6,1325.1,6.5,0.49,1,0.0
1059,USHAMART,EQ,457.85,460.1,2.25,0.49,361,0.0
1060,BRNL,EQ,20.58,20.68,0.1,0.49,5,0.0
1061,TNPETRO,EQ,86.58,87.0,0.42,0.49,252,0.0
1062,DCI,BE,267.35,268.65,1.3,0.49,5,0.0
1063,CORDSCABLE,EQ,205.97,204.97,-1.0,-0.49,202,0.0
1064,SUMMITSEC,EQ,1557.6,1549.9,-7.7,-0.49,19,0.0
1065,XPROINDIA,EQ,1096.4,1091.0,-5.4,-0.49,2,0.0
1066,VRAJ,EQ,130.4,129.76,-0.64,-0.49,76,0.0
1067,MEDANTA,EQ,1193.1,1187.2,-5.9,-0.49,71,0.0
1068,ICRA,EQ,5326.0,5300.0,-26.0,-0.49,11,0.0
1069,PRSMJOHNSN,EQ,125.51,124.89,-0.62,-0.49,263,0.0
1070,SESHAPAPER,EQ,254.15,252.9,-1.25,-0.49,26,0.0
1071,HAL,EQ,4572.5,4550.0,-22.5,-0.49,4983,0.0
1072,GUFICBIO,EQ,296.45,295.0,-1.45,-0.49,42,0.0
1073,MMTC,EQ,63.56,63.25,-0.31,-0.49,6480,0.0
1074,SUMICHEM,EQ,444.85,442.65,-2.2,-0.49,330,0.0
1075,KSHINTL,EQ,610.55,607.55,-3.0,-0.49,816,0.0
1076,NINSYS,BE,567.1,564.3,-2.8,-0.49,3,0.0
1077,SHRINGARMS,EQ,209.57,208.54,-1.03,-0.49,7588,0.0
1078,AMJLAND,EQ,39.36,39.55,0.19,0.48,1,0.0
1079,ABFRL,EQ,62.4,62.7,0.3,0.48,9731,0.0
1080,PRAKASH,EQ,142.13,142.81,0.68,0.48,669,0.0
1081,SUDEEPPHRM,EQ,631.0,634.0,3.0,0.48,7,0.0
1082,SINDHUTRAD,EQ,23.01,22.9,-0.11,-0.48,20,0.0
1083,UTLSOLAR,EQ,273.6,272.3,-1.3,-0.48,904,0.0
1084,ONELIFECAP,EQ,19.09,19.18,0.09,0.47,1,0.0
1085,RAILTEL,EQ,318.5,320.0,1.5,0.47,5629,0.0
1086,SUNDRMFAST,EQ,826.45,830.35,3.9,0.47,19,0.0
1087,KCPSUGIND,EQ,25.74,25.62,-0.12,-0.47,203,0.0
1088,DCAL,EQ,174.83,174.0,-0.83,-0.47,284,0.0
1089,TATATECH,EQ,615.9,613.0,-2.9,-0.47,3005,0.0
1090,EIDPARRY,EQ,804.15,800.35,-3.8,-0.47,171,0.0
1091,VEEDOL,EQ,1481.9,1475.0,-6.9,-0.47,2,0.0
1092,VIVIMEDLAB,BE,6.45,6.42,-0.03,-0.47,101,0.0
1093,INFOBEAN,EQ,157.32,158.05,0.73,0.46,1062,0.0
1094,PSPPROJECT,EQ,776.75,780.35,3.6,0.46,4,0.0
1095,AJMERA,EQ,117.01,117.55,0.54,0.46,144,0.0
1096,RSYSTEMS,EQ,294.75,296.1,1.35,0.46,125,0.0
1097,FACT,EQ,862.4,866.4,4.0,0.46,213,0.0
1098,CENTRUM,EQ,23.78,23.89,0.11,0.46,100,0.0
1099,DMCC,EQ,306.4,307.8,1.4,0.46,33,0.0
1100,TARACHAND,EQ,59.28,59.55,0.27,0.46,101,0.0
1101,ORISSAMINE,EQ,4094.2,4113.1,18.9,0.46,6,0.0
1102,HMAAGRO,EQ,23.89,23.78,-0.11,-0.46,2333,0.0
1103,NUVAMA,EQ,1548.2,1541.1,-7.1,-0.46,1387,0.0
1104,EXICOM,EQ,113.99,114.5,0.51,0.45,3141,0.0
1105,ECOSMOBLTY,EQ,136.99,137.6,0.61,0.45,1980,0.0
1106,FINPIPE,EQ,168.13,168.89,0.76,0.45,684,0.0
1107,AMBER,EQ,8163.5,8200.0,36.5,0.45,207,0.0
1108,FORCEMOT,EQ,19861.0,19950.0,89.0,0.45,169,0.0
1109,PERSISTENT,EQ,4877.1,4855.0,-22.1,-0.45,822,0.0
1110,SALZERELEC,EQ,715.0,711.8,-3.2,-0.45,258,0.0
1111,SHOPERSTOP,EQ,331.5,330.0,-1.5,-0.45,29,0.0
1112,UNIPARTS,EQ,537.55,535.15,-2.4,-0.45,26,0.0
1113,IOB,EQ,33.65,33.5,-0.15,-0.45,18379,0.0
1114,DEEPAKNTR,EQ,1848.3,1840.0,-8.3,-0.45,568,0.0
1115,ADANIGREEN,EQ,1308.0,1302.1,-5.9,-0.45,15743,0.0
1116,SMLT,EQ,70.42,70.1,-0.32,-0.45,450,0.0
1117,CHOLAFIN,EQ,1561.0,1567.8,6.8,0.44,919,0.0
1118,JSFB,EQ,461.95,464.0,2.05,0.44,112,0.0
1119,ZEEL,EQ,86.12,86.5,0.38,0.44,30386,0.0
1120,AGARIND,EQ,416.65,418.5,1.85,0.44,3,0.0
1121,CAMPUS,EQ,243.61,242.55,-1.06,-0.44,154,0.0
1122,PPL,EQ,193.1,192.25,-0.85,-0.44,288,0.0
1123,JYOTHYLAB,EQ,228.65,227.65,-1.0,-0.44,1521,0.0
1124,CGPOWER,EQ,833.7,830.0,-3.7,-0.44,6527,0.0
1125,TVSSRICHAK,EQ,3722.3,3706.0,-16.3,-0.44,2,0.0
1126,ITC,EQ,300.7,302.0,1.3,0.43,53574,0.0
1127,AVALON,EQ,1291.2,1296.7,5.5,0.43,874,0.0
1128,INDIQUBE,EQ,163.58,164.29,0.71,0.43,90,0.0
1129,UMIYA-MRO,EQ,85.52,85.15,-0.37,-0.43,100,0.0
1130,LUMAXTECH,EQ,1640.0,1633.0,-7.0,-0.43,155,0.0
1131,ESABINDIA,EQ,6721.0,6692.0,-29.0,-0.43,4,0.0
1132,ZUARIIND,EQ,256.85,255.75,-1.1,-0.43,5,0.0
